6.293266205160478e-05 0 1 1 0.2983637507866583 -1 -1 6.293266205160478e-05 0 1 1 0.29685336689741976 -1 -1 6.293266205160478e-05 0 1 1 0.3355569540591567 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.0001848258016819148 3285 1 1 0.18122169854911746 0.4847980778116625 -1 0.0001848258016819148 8175 1 1 0.009795767489141485 0.7652712318639682 -1 0.0001848258016819148 4118 1 1 0.2155992976619536 0.5961556233250161 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.0 -1 0 1 -1 -1 -1 0.00039161934599569217 358 1 1 0.018406109261797532 0.08850597219502643 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.00018601190476190475 5399 1 1 0.08165922619047619 0.5837983630952381 -1 0.0003720238095238095 978 1 1 0.5089285714285714 0.5474330357142857 0.5568266369047619 0.00018601190476190475 3116 1 1 0.2677641369047619 0.5575706845238095 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.001285071749839366 17376 1 1 0.0016063396872992076 0.0021417862497322766 0.03041336474619833 0.0011244377811094452 18453 1 1 0.0024630541871921183 0.003694581280788177 0.008085243092739345 0.004015849218248019 17335 1 1 0.00010708931248661383 0.03860569715142429 0.06227243521096595 0.0008031698436496038 6441 1 1 0.0665024630541872 0.07019704433497537 0.07501606339687299 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.006522684447021307 6804 1 1 0.002754022322075663 0.007392375706624149 0.0176837222785911 0.0011595883461371214 6804 1 1 0.003623713581678504 0.02725032613422235 0.12030729091172633 0.0004348456298014205 5175 1 1 0.14335410929120163 0.5331207421365415 0.893462820698652 0.0013045368894042614 6252 1 1 0.010726192201768372 0.021597332946803886 0.11421945209450644 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.003787878787878788 1195 1 1 0.017803030303030303 0.045075757575757575 0.08712121212121213 0.0015151515151515152 876 1 1 0.020075757575757577 0.1571969696969697 0.16818181818181818 0.0 -1 0 1 -1 -1 -1 0.0022727272727272726 1349 1 1 0.05378787878787879 0.07537878787878788 0.30492424242424243 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0034654401108940836 47287 1 1 0.0017012160544389138 0.005901749522189318 0.01465986180244891 0.002940373427425283 47556 1 1 0.00012601600403251212 0.016067040514145297 0.019994539306491924 0.0002940373427425283 47241 1 1 0.002058261399197698 0.12444080398210573 0.26667086720013444 6.300800201625606e-05 329 1 1 0.11480057967361855 0.12068132652846912 0.12171045722806796 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.001841620626151013 1104 1 1 0.19521178637200737 0.22099447513812154 0.8729281767955801 0.0006138735420503376 0 1 1 0.8440761203192142 -1 -1 0.001841620626151013 662 1 1 0.01841620626151013 0.18723143032535297 0.42480049109883367 0.0006138735420503376 0 1 1 0.6034376918354819 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.003963716746703255 13095 1 1 0.0009909291866758137 0.007546306883146581 0.029499199634118452 0.003430139492339355 13094 1 1 0.0014482811189877277 0.005793124475950911 0.014559036511929264 0.000228675966155957 1735 1 1 0.17646162055034684 0.2885890692888177 0.30871255431054195 0.0006098025764158854 3076 1 1 0.5930330055644485 0.7084381431511548 0.7640064029270524 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0007524454477050414 0 1 1 0.24830699774266365 -1 -1 0.0007524454477050414 0 1 1 0.03912716328066215 -1 -1 0.006772009029345372 1084 1 1 0.010534236267870579 0.04439428141459744 0.18284424379232506 0.0007524454477050414 0 1 1 0.23175319789315274 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0025370929411009054 30869 1 1 0.007033207013937954 0.02074635493609095 0.03577622197957479 0.002697668443702229 31087 1 1 0.00019269060312158777 0.007225897617059542 0.02093904553921254 0.0006744171109255572 25328 1 1 0.030830496499454043 0.3343181964159548 0.7244524375361295 9.634530156079389e-05 27312 1 1 0.02164557775065836 0.22506262444601452 0.8987732031601259 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.004447739065974796 3977 1 1 0.006177415369409439 0.07066963182604398 0.0825302693353101 0.0037064492216456633 4027 1 1 0.001235483073881888 0.0076599950580677045 0.07659995058067705 0.00024709661477637757 0 1 1 0.05782060785767235 -1 -1 0.0004941932295527551 1273 1 1 0.5213738571781567 0.8359278477884853 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.005635359116022099 17575 1 1 0.0014917127071823204 0.014585635359116023 0.02602209944751381 0.0005524861878453039 17170 1 1 0.0018232044198895029 0.22883977900552485 0.3469613259668508 0.0006077348066298343 16154 1 1 0.07624309392265194 0.18662983425414365 0.1923756906077348 0.0003867403314917127 16679 1 1 0.03596685082872928 0.045303867403314914 0.05861878453038674 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.004146228597871356 53781 1 1 0.0009625173530772791 0.001999074502545118 0.004053678852383156 0.004701527070800555 53930 1 1 0.00016658954187875983 0.0007033780657103193 0.0021656640444238776 0.00011105969458583989 43118 1 1 0.03844516427579824 0.4956038870893105 0.496658954187876 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.003639149588201494 31135 1 1 0.0004469131073229905 0.0037349166826278492 0.027676690289216627 0.002713401008746728 31269 1 1 0.0007342143906020558 0.03313541467151886 0.03677456425972036 0.0002873012832790653 27379 1 1 0.015833492945157377 0.01762114537444934 0.07319798250654408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.00017662123575991286 12031 1 1 0.08819287038944983 0.08872273409672957 0.16222660504547998 0.0041211621677313005 33191 1 1 0.011215448470754468 0.01415913573341968 0.016013658708898766 0.0006476111977863472 33161 1 1 0.011421506579141032 0.052544817638574076 0.06529098348591446 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.004223521767381416 15264 1 1 0.0050682261208577 0.00935672514619883 0.027030539311241067 0.004223521767381416 15296 1 1 0.0005847953216374269 0.005653021442495127 0.010591293047433399 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.0028643446379468377 7483 1 1 0.028872593950504125 0.1518102658111824 0.16452795600366635 0.0019477543538038496 8199 1 1 0.009624197983501375 0.029903758020164987 0.1655591200733272 0.00022914757103574703 38 1 1 0.8801558203483043 0.8845096241979835 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.003991421422614083 16441 1 1 0.015369951149767663 0.03407601572739188 0.037173835338972956 0.0030978196115810795 15354 1 1 0.03770999642559276 0.04235672584296438 0.048850232336470865 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.0019927761863245733 7871 1 1 0.014198530327562586 0.08319840577905094 0.09714783908332296 0.0017436791630340018 7985 1 1 0.0011209366048075726 0.010212977954913438 0.04595840079711047 0.00012454851164528583 0 1 1 0.9866733092539545 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.0021687792182755795 20246 1 1 0.0023133644994939515 0.00539785049881922 0.030121933587160827 0.0006265362186129451 11855 1 1 0.003759217311677671 0.07957009976384403 0.186322232396742 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.005968961400716275 7397 1 1 0.00782597161427245 0.016182517575275234 0.07374983419551664 0.00026528717336516777 1406 1 1 0.0749436264756599 0.26144050935137286 -1 0.00013264358668258389 0 1 1 0.20175089534421012 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.004589105124500723 11208 1 1 0.0003399337129259794 0.026599813036457892 0.0893175830713011 0.0003399337129259794 401 1 1 0.7549927764086003 0.7577972295402396 0.768335174640945 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
0.001987795857988166 19962 1 1 9.245562130177515e-05 0.005038831360946745 0.039524778106508875 0.006240754437869822 21425 1 1 0.0003698224852071006 0.0011556952662721894 0.001987795857988166 4.622781065088757e-05 0 1 1 0.23423631656804733 -1 -1 4.622781065088757e-05 0 1 1 0.8406527366863905 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.005342099856174234 4647 1 1 0.03410725292788165 0.1043764125744812 0.1666324224368194 0.0006163961372508733 3792 1 1 0.15204438052188207 0.21162934045613313 0.9311690980069858 0.0008218615163344976 3660 1 1 0.030614341483460036 0.07889870556811178 0.43640846517361825 0.0002054653790836244 0 1 1 0.3059379494555167 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0027531956735496557 3297 1 1 0.032055063913470995 0.08908554572271386 0.18289085545722714 0.00039331366764995085 1717 1 1 0.36755162241887906 0.7052114060963619 -1 0.00019665683382497542 0 1 1 0.12664700098328416 -1 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0007092198581560284 0 1 1 0.3397163120567376 -1 -1 0.0007092198581560284 0 1 1 0.34397163120567376 -1 -1 0.0014184397163120568 330 1 1 0.04113475177304964 0.275177304964539 -1 0.0007092198581560284 0 1 1 0.2815602836879433 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0011967263743051266 18371 1 1 0.0285284126003706 0.02968653489808524 0.03126930203829524 0.0015055589870290303 23425 1 1 0.02022853613341569 0.026019147621988883 0.0730775169857937 0.00019302038295243977 1511 1 1 0.4837090796788141 0.5172560222359481 0.5257489190858554 0.00011581222977146387 190 1 1 0.5243205682520075 0.5301883878937615 0.5316553428042001 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
9.37031484257871e-05 0 1 1 0.9340329835082459 -1 -1 9.37031484257871e-05 0 1 1 0.3372376311844078 -1 -1 0.0031859070464767617 10479 1 1 0.000843328335832084 0.002623688155922039 0.023238380809595203 0.0001874062968515742 1126 1 1 0.003467016491754123 0.1089767616191904 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.001450613213767638 14366 1 1 0.0015824871422919688 0.018594223921930636 0.030726625346169063 0.0003956217855729922 11507 1 1 0.08446525121983384 0.4270737175260451 0.7346037188447844 0.00032968482131082687 8835 1 1 0.16293023869181064 0.17981010154292495 0.7282078333113543 6.593696426216537e-05 0 1 1 0.7288012659897138 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0013460015835312748 33858 1 1 0.08123515439429929 0.12742148324096067 0.13309580364212192 0.0025864344154130376 36629 1 1 0.017735550277117974 0.033623647400369494 0.060543679070994984 0.0001319609395618897 1591 1 1 0.9032198469253101 0.9056743204011612 0.906703615729744 2.6392187912377936e-05 0 1 1 0.7083663235682238 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0006817213463996591 11141 1 1 0.04363016616957818 0.5780997017469109 0.5986365573072007 0.0013634426927993182 6939 1 1 0.02028121005538986 0.10592245419684704 0.24431188751597785 0.0006817213463996591 3526 1 1 0.6463570515551769 0.6547933532168726 0.8472092032381764 0.00017043033659991478 1410 1 1 0.7297827013208351 0.849936088623775 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0021733224667209996 1959 1 1 0.004618310241782124 0.034773159467535994 0.08122792719369737 0.0013583265417006249 3263 1 1 0.05134474327628362 0.1293126867698995 0.13990763379516435 0.0005433306166802499 217 1 1 0.600108666123336 0.6590600380331432 -1 0.00027166530834012495 0 1 1 0.5884270578647107 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0031440608690184242 15477 1 1 0.00012576243476073698 0.01905300886625165 0.030560271646859084 0.00540778469471169 15865 1 1 0.0006288121738036848 0.007985914607306797 0.019556058605294597 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.00025152486952147396 10003 1 2 0.02238571338741118 0.5409042319059297 0.6065522228510344|1
0.0005054516571593617 5371 1 1 0.5058849014369269 0.5342624016174453 0.5531085276915301 0.00462127229402845 13785 1 1 0.0005776590367535563 0.011408765975882735 0.02361181312730161 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.001156737998843262 1729 1 1 0.3603238866396761 0.6385193753614806 0.794679005205321 0.001735106998264893 2748 1 1 0.002313475997686524 0.01098901098901099 0.20850202429149797 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.000578368999421631 735 1 2 0.0 0.2125506072874494 -1|1
0.0 -1 0 1 -1 -1 -1 0.0013190436933223414 5861 1 1 0.012530915086562242 0.04765045342126958 0.20626545754328113 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.00016488046166529267 0 1 2 0.9775762572135202 -1 -1|0
0.0015122433548537195 16976 1 1 0.0007561216774268597 0.019019368347583318 0.045076484615832024 5.816320595591229e-05 0 1 1 0.3881230733438027 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
9.097525473071325e-05 739 1 1 0.9013600800582242 0.9129366812227074 0.9163255094614265 0.00025018195050946143 27876 1 1 0.29557860262008734 0.7866402838427947 0.9011098981077147 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0016581685528333956 23867 1 1 0.0016996227666542304 0.014052978485263027 0.08004808688803217 0.0012021722008042118 22103 1 1 0.08037972059859885 0.222194586079675 0.26692368279235584 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0017513134851138354 3911 1 1 0.06217162872154115 0.4752626970227671 0.5083187390542907 0.001970227670753065 3911 1 1 0.063922942206655 0.0989492119089317 0.4770140105078809 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.001488411652136934 1716 1 1 0.5600680416755263 0.5711248139485435 0.6278970869657665 0.001488411652136934 1716 1 1 0.5617690835636827 0.5728258558367 0.6521369338719966 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.00021263023601956197 0 1 2 0.8279821390601744 -1 -1|0
0.0004861448711716091 0 1 1 0.030627126883811376 -1 -1 0.002916869227029655 1547 1 1 0.034516285853184246 0.3689839572192513 0.4146815751093826 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.0001305270027736988 16891 1 1 0.08601729482786752 0.31646271822483274 0.48197095774188287 0.0 -1 0 1 -1 -1 -1 9.78952520802741e-05 2234 1 1 0.8009136890194158 0.8082884646761299 0.8738130200685267 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.00016350555918901244 0 1 1 0.7477109221713538 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.0001305270027736988 16891 1 1 0.08601729482786752 0.31646271822483274 0.48197095774188287 0.0 -1 0 1 -1 -1 -1 9.78952520802741e-05 2234 1 1 0.8009136890194158 0.8082884646761299 0.8738130200685267 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.00030193236714975844 0 1 1 0.6283212560386473 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0003056234718826406 0 1 1 0.3028728606356968 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.00015681354869060687 0 1 1 0.4277873608279755 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0 -1 0 1 -1 -1 -1 0.00013173494928204451 0 1 1 0.06955605322091951 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0003952048478461336 1099 1 1 0.6675009880121197 0.6898959293900672 0.8122776972730865 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.005436003414349252 22083 1 1 0.0013926950896266679 0.010557527292331191 0.013971876544319152 0.00017970259220989262 11458 1 1 0.11393144346107192 0.4091828024619255 0.5210476661125837 0.0003144795363673121 12498 1 1 0.1626757715980053 0.43802506851161327 0.452715755424772 0.0010782155532593559 20015 1 1 0.0346376746484568 0.04191562963295745 0.04703715351093939 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.0043214782435922906 60058 1 1 0.0001821312669713226 0.003394264520829194 0.010149678786674615 3.3114775812967744e-05 3985 1 1 0.6929432412742565 0.7589244320815948 -1 0.0004636068613815484 57792 1 1 0.031011987548844294 0.08657858136300417 0.11783892973044573 0.0004304920855685807 59009 1 1 0.009139678124379097 0.02559772170342407 0.039174779786740846 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0022234574763757642 16562 1 1 0.017636060437616858 0.020061650411844965 0.033958259639193494 0.0005558643690939411 18491 1 1 0.02738895345899237 0.0615493455960382 0.16286826014452474 0.0005053312446308555 14361 1 1 0.23972914245287785 0.24159886805801203 0.2860680175855273 0.0017181262317449088 18822 1 1 0.003537318712415989 0.011976350497751276 0.02102177977664359 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|1
0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.002702702702702703 2527 1 1 0.053753753753753755 0.06036036036036036 0.07117117117117117 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0029498525073746312 21843 1 1 0.0021006525431304193 0.003128631447215518 0.00424599982122106 0.0006257262894431036 18418 1 1 0.08340037543577367 0.10105479574506124 0.1030660588182712 0.000715115759363547 18387 1 1 0.1370340573880397 0.5180566729239295 0.6004737641905783 0.0004916420845624386 21038 1 1 0.052650397783141144 0.09797085903280593 0.11924555287387145 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0007572479446127218 16367 1 1 0.015577672003461706 0.04013414106447425 0.06582648204240589 0.00027044569450454346 10635 1 1 0.1628083080917352 0.1908805711813068 0.22344223279965383 0.00043271311120726956 10286 1 1 0.03575292081350065 0.19477498918217223 0.24172436174816098 0.0016767633059281697 17253 1 1 0.016064474253569883 0.04062094331458243 0.05517092167892687 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.005482918599746942 2148 1 1 0.003795866722901729 0.13707296499367355 0.1665963728384648 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.004298434141848327 2770 1 1 0.022720294749769727 0.05741479889468836 0.34141848326680996 0.0006140620202640467 945 1 1 0.20724593183911574 0.4973902364138778 -1 0.00030703101013202335 0 1 1 0.7881486030089039 -1 -1 0.00092109303039607 2437 1 1 0.03193122505373042 0.2121584280012281 0.7801657967454713 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0035137034434293743 6391 1 1 0.022909346451159524 0.03471539002108222 0.07716092761770907 0.0008432888264230499 3614 1 1 0.16584680252986647 0.1870695713281799 0.19283204497540407 0.0016865776528460997 2834 1 1 0.22839072382290934 0.25776528460997894 0.2704146170063247 0.0005621925509487 6456 1 1 0.04834855938158819 0.6933239634574841 0.7910049191848209 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0003340528317401583 35551 1 1 0.05856203104121698 0.13195086853736251 0.47276184602734095 0.0006167129201356768 29195 1 1 0.06719601192311646 0.07865659368897111 0.15579710144927536 0.0004882310617740775 31037 1 1 0.09631000102785486 0.1321821358824134 0.14621235481550005 0.0019015315037516703 37030 1 1 0.013927433446397368 0.016831123445369515 0.024257374858669956 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 4 -1 -1 -1|0
0.0031797946761151995 43570 1 1 0.007358953393295176 0.012537476151539929 0.039747433451439995 0.0001362769146906514 29984 1 1 0.31330062687380755 0.33256109748341967 0.6289860997547015 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|1
0.0005324298160696999 28800 1 1 0.005179090029041627 0.06505324298160697 0.08000968054211036 0.0010406582768635044 37922 1 1 0.017860600193610843 0.0851161665053243 0.10614714424007744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|1
0.001626098887138574 19386 1 1 0.001372020936023172 0.006097870826769653 0.02205396615681691 0.00045734031200772395 10637 1 1 0.3049951725189288 0.37522231820722596 0.39890238325118144 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|1
0.004269449715370019 11904 1 1 0.0007115749525616698 0.0039531941808981655 0.04822896900695762 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0006233685276814587 25014 1 1 0.004402540226750302 0.005960961545953949 0.04932403475279542 0.0002727237308606382 14476 1 1 0.0714536174854872 0.10507655744730587 0.33061908286905367 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.003819724743546831 50698 1 1 0.00027565023922502906 0.0027565023922502905 0.009923408612101045 0.00011813581681072673 7166 1 1 0.5834727992281793 0.5870562523381047 0.5899702691527693 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0005290574637799121 47714 1 1 0.010927071463454337 0.04834771284388735 0.05294644310597428 0.00026452873188995607 36309 1 1 0.013043301318573987 0.33674507569591405 0.33739622334364316 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|1
0.004518913429804519 19458 1 1 0.0005077430820005078 0.0027925869510027927 0.0046204620462046205 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0006366272900898351 11296 1 1 0.007356582018815873 0.11381481219494942 0.12527410341656645 0.00021220909669661172 8759 1 1 0.12909386715710547 0.2260026879818915 0.7486736931456461 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.0012496094970321774 592 1 1 0.2774133083411434 0.3270852858481724 0.34895345204623557 0.00031240237425804435 0 1 1 0.8953452046235552 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 2 -1 -1 -1|0
0.00046762963732723683 13797 1 1 0.05954484048633482 0.49703834563026084 0.5064948560739894 0.0001558765457757456 1499 1 1 0.6618518133638158 0.7323080120544528 0.7397381274030967 0.0002078353943676608 7048 1 1 0.1509924140081056 0.4180089369219578 0.5094565104437285 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.0010690479185008176 30033 1 1 0.040026411772104135 0.1944095082379575 0.2744623317821658 9.432775751477802e-05 11013 1 1 0.6374984278707081 0.8301785938875613 0.9837756257074581 0.00015721292919129669 14851 1 1 0.3337001635014464 0.49786190416299836 0.6866746321217457 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|1
0.0013044491031912416 16118 1 1 0.09191707430701142 0.1361751688795714 0.14940600978336827 0.0 -1 0 1 -1 -1 -1 0.0 -1 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.0 -1 0 3 -1 -1 -1|0
